https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	14836	13.D. albicans Br. eur. — D. enerve Thedenius (older name); 
https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	20626	39.D.Macounii Kindb. (new name). — Leptodontium canadense 
https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	2640	of their wishes, namely 
https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	27017	llT.B.arcuatuluili (Limpricht) Kindb. (new name). — B. ar- 
https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	5730	n.P.Breidleri Kindb. (new name). — Ptychodiura oliVocladum 
https://archive.org/download/mobot31753000009248	https://www.biodiversitylibrary.org/item/13 	https://deeplinker.bio/218a26b3859e10e30f3b99db6c0d881de92fe2bf5d722b7e31e2dc3f37584da2	5829	5.T.pseudo-pygm{euni Kindb. (new name). — Hypnum pyg- 
https://archive.org/download/mobot31753000026200	https://www.biodiversitylibrary.org/item/46 	https://deeplinker.bio/21fbe682038bd3476c9680436632dba0474204b3485f41dbeb2d1e20de06f133	19676	triumphis Jibipeperit exuuias Gallia namer at , cuiusque mihi patriae ft ir m 
https://archive.org/download/mobot31753000026200	https://www.biodiversitylibrary.org/item/46 	https://deeplinker.bio/21fbe682038bd3476c9680436632dba0474204b3485f41dbeb2d1e20de06f133	8666	ftituta regio ornamento non exiguo careret. 
https://archive.org/download/mobot31753000026200	https://www.biodiversitylibrary.org/item/46 	https://deeplinker.bio/21fbe682038bd3476c9680436632dba0474204b3485f41dbeb2d1e20de06f133	9045	infantium cunabula fternunt ad fascinamenta arcenda. Knipk. Grig* Kraut. Bitch* 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	1099	Tieghem has brought together under the name ''Inseminees," the Loran- 
